,Unnamed: 0,Sentence,question,correct_answer,false_answer,model_question,bert_question,num_of_masks,false_answer_score,correct_mask_1_score,animacy_state
0,0,The banker that the barber praised climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,barber,"The banker that the barber praised climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by the ",,1,3.351843042764813e-05,2.3712182155577463e-05,both_animate
1,1,The banker that you praised climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,you,"The banker that you praised climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by ",,2,2.3005364710115828e-05,3.228745981687098e-06,both_animate
3,3,The banker that praised the barber climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,barber,"The banker that praised the barber climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by the ",,1,4.299305146560073e-05,2.605142253742088e-05,both_animate
4,4,The banker that praised you climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,you,"The banker that praised you climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by ",,2,2.5347993869218044e-05,2.5892359190038405e-06,both_animate
5,5,The banker that praised Sue climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,Sue,"The banker that praised Sue climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by ",,2,6.952440685381589e-07,1.8491405171516815e-06,both_animate
6,6,The dancer that the reporter phoned cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,reporter,"The dancer that the reporter phoned cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by the ",,1,1.017370777844917e-05,7.792993983457563e-08,both_animate
7,7,The dancer that you phoned cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,you,"The dancer that you phoned cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by ",,2,1.23755798995262e-05,1.9513156530592823e-06,both_animate
8,8,The dancer that Ann phoned cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,Ann,"The dancer that Ann phoned cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by ",,2,8.725700126888114e-07,1.6661288100294769e-06,both_animate
9,9,The dancer that phoned the reporter cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,reporter,"The dancer that phoned the reporter cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by the ",,1,9.56566600507358e-06,6.948810948870232e-08,both_animate
10,10,The dancer that phoned you cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,you,"The dancer that phoned you cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by ",,2,1.4523189747706056e-05,1.658271912674536e-06,both_animate
11,11,The dancer that phoned Ann cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,Ann,"The dancer that phoned Ann cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by ",,2,1.1870947673742194e-06,1.8600434259496976e-06,both_animate
12,12,The architect that the officer liked dominated the conversation while the game was on television.,who dominated the conversation?,architect,officer,"The architect that the officer liked dominated the conversation while the game was on television. Therefore, the conversation was dominated by the ",,1,5.068303607913549e-07,0.0001150484022218,both_animate
13,13,The architect that you liked dominated the conversation while the game was on television.,who dominated the conversation?,architect,you,"The architect that you liked dominated the conversation while the game was on television. Therefore, the conversation was dominated by ",,2,7.780166197335348e-05,1.2861702998634428e-05,both_animate
14,14,The architect that Wes liked dominated the conversation while the game was on television.,who dominated the conversation?,architect,Wes,"The architect that Wes liked dominated the conversation while the game was on television. Therefore, the conversation was dominated by ",,2,4.2574229155434296e-06,8.876159881765489e-06,both_animate
15,15,The architect that liked the officer dominated the conversation while the game was on television.,who dominated the conversation?,architect,officer,"The architect that liked the officer dominated the conversation while the game was on television. Therefore, the conversation was dominated by the ",,1,6.238466312424862e-07,0.0001177638914668,both_animate
16,16,The architect that liked you dominated the conversation while the game was on television.,who dominated the conversation?,architect,you,"The architect that liked you dominated the conversation while the game was on television. Therefore, the conversation was dominated by ",,2,9.912135283229873e-05,1.1051671208406331e-05,both_animate
