,Unnamed: 0,Sentence,question,correct_answer,false_answer,model_question,bert_question,num_of_masks,false_answer_score,correct_mask_1_score,correct_mask_2_score,animacy_state
0,0,The banker that the barber praised climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,barber,"The banker that the barber praised climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by the ",,1,0.0251121092587709,0.0055278628133237,,both_animate
1,1,The banker that you praised climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,you,"The banker that you praised climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by ",,2,0.0245726536959409,0.0018405031878501,5.959588816040196e-05,both_animate
3,3,The banker that praised the barber climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,barber,"The banker that praised the barber climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by the ",,1,0.0013258538674563,0.0497674159705638,,both_animate
4,4,The banker that praised you climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,you,"The banker that praised you climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by ",,2,0.1241655722260475,0.00130644463934,5.57308885618113e-05,both_animate
5,5,The banker that praised Sue climbed the mountain just outside of town before it snowed.,who climbed the mountain?,banker,Sue,"The banker that praised Sue climbed the mountain just outside of town before it snowed. Therefore, the mountain was climbed by ",,2,0.0012449898058548,0.0015059788711369,7.388254744000733e-05,both_animate
6,6,The dancer that the reporter phoned cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,reporter,"The dancer that the reporter phoned cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by the ",,1,0.0207752287387847,0.0001152168333646,,both_animate
7,7,The dancer that you phoned cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,you,"The dancer that you phoned cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by ",,2,0.0199207682162523,0.0039201616309583,2.311123125764425e-06,both_animate
8,8,The dancer that Ann phoned cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,Ann,"The dancer that Ann phoned cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by ",,2,0.0248225834220647,0.0067664482630789,2.032074462476885e-06,both_animate
9,9,The dancer that phoned the reporter cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,reporter,"The dancer that phoned the reporter cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by the ",,1,0.0204908307641744,0.0012739903759211,,both_animate
10,10,The dancer that phoned you cooked the pork chops in their own juices on New Year's Eve.,who coocked the pork chops?,dancer,you,"The dancer that phoned you cooked the pork chops in their own juices on New Year's Eve. Therefore, the porkchops were coocked by ",,2,0.02841024287045,0.0030125372577458,2.412599769741064e-06,both_animate
